vessel_id,timestamp,distance_to_port_km,speed_knots,avg_speed_last_1hr,acceleration,heading_change,engine_health
V001,46,0.0,16.544830582788265,16.698638352040984,-0.022446918543408412,5.857289633941335,0.9167356345784516
V001,47,0.0,12.77313016149455,11.821762094357457,0.43641688772150333,5.313320382211469,0.9821375753058743
V001,48,0.0,24.216785809043984,25.04651458948488,-0.3895238992336667,0.46369849586602285,0.9784955687763176
V001,49,0.0,15.279130521394343,16.212440159481684,1.3908599312677588,25.590283664020802,0.7883346676208757
V001,50,0.0,14.54666138623273,15.248934729266443,-0.549233984531167,5.084782400582775,0.8670403787375051
V001,51,0.0,23.914631160733276,24.30669075408322,0.2101835102680949,2.9152948131230563,0.8845021680097509
V001,52,0.0,24.830915451772476,24.111083482245526,0.0549889570912101,26.321192157838663,0.9222305853262613
V001,53,0.0,19.849267596919553,20.25423576489377,-0.4215265463407345,8.807755327934801,0.9428083466435541
V001,54,0.0,21.771927709546073,22.50607234670628,1.239721657669414,15.340271965828133,0.8504548884061598
V001,55,0.0,21.571018042435178,21.87094590399071,0.6059006317731099,23.87378008308303,0.9670016025452699
V001,56,0.0,13.745917666476108,13.497083571755997,-1.218054180477393,17.34840422988522,0.7107826821390226
V001,57,0.0,15.915166308251823,16.000455577666976,-0.6403762436151468,17.724997817070324,0.7091500749817148
V001,58,0.0,8.634919208736646,9.280120330055961,-0.41942807576621144,3.8118153795565437,0.8566729780164413
V001,59,0.0,21.089890402676385,20.521532457670073,0.3686714274570009,2.56042394981304,0.7155045163505823
V001,60,0.0,17.033028736658515,17.11429897987873,0.41228970449461966,21.782740011679845,0.9927556238387604
V001,61,0.0,16.77710592112032,16.423018867002813,0.8855585843061111,8.124967537862226,0.8316914262116908
V001,62,0.0,9.33375848281852,8.384459969649436,1.3879452440337752,25.079403615366175,0.9087922618281093
V001,63,0.0,14.952200055042589,14.29878869518428,-1.030688871986742,7.50728694493786,0.8647679994118361
V001,64,0.0,20.14813068590106,20.46852543933652,-0.6601983091621715,28.645958419895823,0.9213690750087306
V001,65,0.0,17.424018892693812,17.647460385162518,-0.24119981271663038,7.431929685034724,0.8067918035953785
V001,66,0.0,20.883383877894275,19.912170855153786,-1.1517820784792514,1.3800792606525825,0.712218640695691
V001,67,0.0,22.542829928187125,22.95014564694717,-0.07747851273802442,2.935024819530044,0.8474847625350497
V001,68,0.0,16.04902010326962,15.395423843089649,-0.19844505228608078,11.955142031921204,0.884755029415665
V001,69,0.0,18.796592064749944,17.887200084294033,-0.37616215612058634,18.77579747142709,0.8509408775740263
V001,70,0.0,22.56032730020148,22.87771456343937,-1.011196718755711,2.1170624220128955,0.8927257834618947
V001,71,0.0,8.450692279207571,8.622243441754497,1.3206907242748729,17.26422533627637,0.8164509778619565
V001,72,0.0,18.935899713520005,18.85240549450304,0.1368503679478048,28.243944263295756,0.8158307913402323
V001,73,0.0,24.340239585006543,25.15094086891867,-0.9126265956321107,2.0808390262549636,0.7302334004132279
V001,74,0.0,8.309771036076345,7.498656957588202,0.5490203202490704,2.13565945380687,0.7956926890881284
V001,75,0.0,22.362880286480728,21.40942415795238,0.9434054477668075,8.455643243201997,0.7354494482864968
V001,76,0.0,19.844531811190564,20.10241750475033,1.132416040581159,22.052131314116572,0.9410442791154545
V001,77,0.0,12.79458773371221,12.149466821271655,0.7518442549225748,24.20504217801792,0.997151542600202
V001,78,0.0,15.014500507494251,14.758536679079818,0.8292388822259906,10.224106207590536,0.9792271976810694
V001,79,0.0,22.5930167813312,22.45100483608124,0.7526132033744921,22.63628622254047,0.7309371606507797
V001,80,0.0,23.343399413552632,23.353904158448348,0.9793723983232248,9.601488030918352,0.9686569685488602
V001,81,0.0,14.616428538480772,13.63810384144137,1.2161459292577907,2.7386003035840067,0.7957940912771244
V001,82,0.0,24.151053439863684,25.052267733738795,0.22031366436985822,18.95511636509398,0.8345336565934959
V001,83,0.0,12.984583118867096,12.641912209606929,0.5175553682311151,22.5712358831304,0.9374737131177545
V001,84,0.0,21.423508427507414,20.605920633604796,-0.01673908589225559,1.7267628004993285,0.8648586646971206
V001,85,0.0,15.506018523347409,16.281426888864008,-0.44725496234376383,3.5120104928281757,0.7428975046158507
V001,86,0.0,20.94568073919703,21.182116865829553,-1.1966319716316294,2.523204183449923,0.910290739437736
V001,87,0.0,9.23697110819129,9.880691226772,0.6187266814694885,2.440463419256993,0.7254513142255575
V001,88,0.0,24.772872834519983,24.521414426032223,-0.38807355879932715,24.383987017725076,0.9841745732151577
V001,89,0.0,24.762018084988807,25.26877445550669,-0.3712212434072528,2.505021500960063,0.933144074778231
V001,90,0.0,17.492872245508686,17.34131626400264,1.219063155284208,3.3359244691845404,0.8477875312872577
V001,91,0.0,8.193011961046125,8.130333245034377,-1.331090172954488,3.5645374880421574,0.7352578740331315
V001,92,0.0,19.03657513597308,19.528664894503926,0.250106295291479,28.86517645423626,0.8124611738571113
V001,93,0.0,12.857105466791634,13.594303723170555,-0.8292124844416421,28.89667618321834,0.7036463424069449
V001,94,0.0,24.487940054029863,23.574259877931016,1.1734293410942134,15.831033272588996,0.9978894388357902
V001,95,0.0,9.254541600501781,9.362250169304422,1.4079076068572967,15.692935325104465,0.8888195914405788
V001,96,0.0,19.827727712738493,19.73680984227404,0.3826742402521903,17.529429357693008,0.9703474031472967
V001,97,0.0,8.772588465804784,8.334514844989245,1.3512344522296762,26.70791351672749,0.8366970258357138
V001,98,0.0,18.542254162626122,18.097016528588387,-0.9356365208287161,13.910952148199465,0.8060056684078158
V001,99,0.0,17.922153901464824,17.077623175394795,1.4231844229984993,29.586322334388086,0.9094485142059235
V001,100,0.0,17.113638227850046,16.732693460422702,0.9413850591208459,20.541935176616377,0.7487850818034674
V001,101,0.0,23.485762136395323,24.13083662224166,1.3493997398757722,21.771585251650798,0.8840245587807369
V001,102,0.0,15.11013161694052,15.975588583648548,1.098191668501225,1.3565601031856822,0.7079100923491756
V001,103,0.0,14.399877236926844,15.02098389849051,1.4618283879448333,4.5125067331058455,0.8782392146056406
V001,104,0.0,14.475144562727365,15.414973358356573,1.0263567694071263,25.149861141334135,0.840607947938491
V001,105,0.0,15.051931539740309,14.598745683601722,-1.3308735100472187,25.941671287651598,0.9438703027390233
V001,106,0.0,24.99520044586422,25.988474120012032,0.16629511680788234,23.069622455415313,0.9834297189647284
V001,107,0.0,22.444005641515993,21.938701845002388,-0.14836759406971955,3.8747824545448495,0.9862153081776167
V001,108,0.0,18.30496878566496,17.762254396671885,0.5151020532175701,18.543847213736875,0.8074488154098521
V001,109,0.0,9.930479067393694,10.273625458579293,0.060923102711379906,23.16955175206918,0.856049050333598
V001,110,0.0,22.48708550541518,22.59089918296415,0.1828139146061587,26.29960807975035,0.8210448598637191
V001,111,0.0,10.278258883660893,9.335824236287571,0.7654117670208569,18.60928654060394,0.9112239304297671
V001,112,0.0,11.620390745651482,10.893133696825021,-1.4563660029963543,10.51762676419791,0.8769753060563898
V001,113,0.0,14.668148766695449,14.543098610742907,1.2124760834812451,10.447664010699011,0.8541968467479433
V001,114,0.0,21.32210121659943,21.115186781241974,0.3662601006836206,25.870911262402355,0.9848561870972926
V001,115,0.0,10.500249175793645,11.353424426116634,-0.023651120761385425,7.747331648968751,0.8377407268714784
V001,116,0.0,24.66055377985311,24.645789967838848,-0.5137451691374754,19.002025629501773,0.7720436856334579
V001,117,0.0,9.289676577847287,8.547436021668585,-1.1158624831266826,4.55708080536883,0.741648151794823
V001,118,0.0,18.89487066165465,18.25863083045294,-0.4629981500284104,26.903652297180354,0.8421884920788617
V001,119,0.0,19.348481554857464,18.693121297260724,-0.9231329435739877,1.226058487994366,0.7506805189216493
V001,120,0.0,12.736035763543295,12.090056732096789,-1.233892398728833,3.6190761330180243,0.8382336304098177
V001,121,0.0,11.507673212898473,11.236212934994624,0.010251812564570528,20.71184485888096,0.7117936419523296
V001,122,0.0,21.589976781453725,21.84577756043554,-1.2547229041533843,26.207358723203317,0.9762617201595439
V001,123,0.0,9.038325317532683,8.59208061382709,0.918603839379184,22.44779071150975,0.7553563058069132
V001,124,0.0,11.558938496724075,11.299882702306839,-0.04643104442693602,18.54764314590888,0.8106740918709316
V001,125,0.0,15.863090174263515,16.35803205053103,-1.3899503913282063,7.573108330320623,0.9140048757653657
V001,126,0.0,23.21851624068239,23.24187112491372,0.09634045579594686,3.2151603401932816,0.8342237100470364
V001,127,0.0,17.054493529735396,16.539434537004855,-0.6922703071518571,11.31852489313868,0.7060213593333179
V001,128,0.0,13.47534581491403,12.89824182890712,-0.5175079434662561,3.5928639545775365,0.9671581842219685
V001,129,0.0,18.091071710418827,18.449276348707805,0.8675137158220148,14.953265967871719,0.7260760864262271
V001,130,0.0,17.13081121091531,17.30449344695707,0.7363184225529897,12.949786386890382,0.7382740908386691
V001,131,0.0,12.824190398578317,12.550354991375587,0.43775172399480367,17.123349140067358,0.8068290177693538
V001,132,0.0,24.770759229480653,24.982308868194426,-0.7883196247920166,3.0534741786121122,0.7458577417552996
V001,133,0.0,12.181281382536639,11.502644129055751,-0.9402989278460827,8.552855060815412,0.7520120785884264
V001,134,0.0,23.24501221864923,22.405479709972514,0.07353416871076401,12.311904809689846,0.9947135850725819
V001,135,0.0,9.90466133685689,9.700372534948373,1.4084112998261067,25.965213776819407,0.9451216212847839
V001,136,0.0,12.384348059763976,11.726123234544108,0.505929659773293,27.881279673827574,0.8670288679041789
V001,137,0.0,17.7174157209883,17.277373908308867,0.8084787995758109,5.611312456725701,0.797103770921273
V001,138,0.0,15.232419456479086,15.247640213847996,-0.7727708027547593,3.445104742176106,0.8831860127324898
V001,139,0.0,12.906719405084349,13.069195847929574,-1.0369118541773932,14.434203055644524,0.8597768297654758
V001,140,0.0,8.881000125981258,8.554208682369099,-1.0967559691830773,1.9012491141830323,0.9969880697169835
V001,141,0.0,13.48001536457029,14.09976425627956,-0.7360780357087084,20.44508166671788,0.928068357966906
V001,142,0.0,18.12585859033335,18.06901096743367,-0.2644772575581944,10.46604799628986,0.9788587432743477
V001,143,0.0,22.120529932391396,23.05058375372442,-1.1271083295433657,21.92602425610933,0.9815021370463113
V001,144,0.0,11.080962124816223,10.213954659549778,0.7233619478701772,17.234193395397355,0.9525486330274816
V001,145,0.0,10.376130402646922,10.966665026366702,-0.8951180398567664,4.909678285971135,0.7492797393792978
V001,146,0.0,21.847770243933496,22.178164685325896,0.06919627430735797,10.764914523705075,0.9631601622439325
V001,147,0.0,14.671566826184801,15.304765705127956,-0.18259527428934463,11.308332882747226,0.8388039357008819
V001,148,0.0,13.123423860790416,13.618642621142918,0.008161170277437346,6.96638085440452,0.9698723719823705
V001,149,0.0,14.526150763344594,14.61325648557257,1.219416332893641,18.727139877419763,0.7350694122125092
V001,150,0.0,23.977146101429078,24.232562207571913,-0.4952831560287416,4.1781621799016175,0.9382075567810888
V001,151,0.0,18.541236850784728,18.60815903473737,1.1816777491528727,23.657916336735923,0.7455024639198253
V001,152,0.0,13.29927515252432,12.796253432153252,0.7318388777180309,1.0059730420733815,0.8709669054613949
V001,153,0.0,20.961797657591738,21.715328931115238,-0.4737547538522775,24.637719140160385,0.7331895210865621
V001,154,0.0,22.38968895948681,21.644666284150777,-0.3081381283188982,23.918860973386607,0.7449752282046321
V001,155,0.0,11.897273718954905,12.341778855741037,0.6601096096382228,19.234428986558918,0.9081845333401299
V001,156,0.0,17.226315536909134,16.72991365472304,-0.4629120194882417,5.44793150404277,0.9725351684000885
V001,157,0.0,17.917660511024046,17.719363344551326,-0.11398258906760184,28.41850018835446,0.746005420934824
V001,158,0.0,17.965907144285552,17.977684502054483,0.3343627063039434,0.5433055146252153,0.9616371726832454
V001,159,0.0,23.84601080222141,23.97627716939983,0.589952471630677,27.67498143531887,0.9121715902940195
V001,160,0.0,10.593163729542443,10.74574044987607,0.3201451391485677,12.72392013907158,0.9209332706874168
V001,161,0.0,23.884239251073254,24.735376276886807,-0.14748188578760368,3.397141375222658,0.9954523596887004
V001,162,0.0,22.26126746958088,21.510592831987413,1.262525647852117,26.096890861863848,0.8556514171378216
V001,163,0.0,18.051682407663797,17.849687815404057,-1.335715083533906,10.055917249377028,0.9408560345794035
V001,164,0.0,8.07874439107825,7.745742734460538,-0.3054939192271702,16.121868088137685,0.9759566849238281
V001,165,0.0,13.887881904221342,13.581788308013797,0.7125037443292452,13.566538226694215,0.7673814468819946
V001,166,0.0,15.691471774255788,14.973185815015388,-0.9708390404813301,14.951033182184393,0.8256776348513644
V001,167,0.0,23.552380318157702,23.277168116390968,0.24176505083413025,18.96792863758591,0.7039283369765
V001,168,0.0,19.280135324284082,18.636207258023585,1.3832109524083656,4.459881832593389,0.8243872371181071
V001,169,0.0,9.450944357336946,10.444692861028841,0.0065850309937278695,17.861550519601312,0.7201229432165283
V001,170,0.0,20.749327996786022,20.169139182977194,1.1941628683221412,6.1541892144602155,0.7572063161991
V001,171,0.0,8.621344353417612,8.56547824363761,0.19452339978784927,1.971259182850571,0.9326582850085032
V001,172,0.0,15.70591019071647,15.75469072937163,-0.17771175918531545,12.02289182625978,0.8678920993924654
V001,173,0.0,10.639084180822113,10.002940441812655,1.085356863040552,28.38346386400898,0.8119927948839258
V001,174,0.0,12.602659443440414,12.890658529918445,-0.2737974867057109,0.7615906698103458,0.7468457792098571
V001,175,0.0,20.171527890405756,20.48937577422606,-1.4187120224895495,6.6591648579884835,0.7693224389764214
V001,176,0.0,19.422176641178382,18.46159771668711,-1.1876742540462786,23.99748256119568,0.7535633986163001
V001,177,0.0,19.09668383348187,18.57304939557532,-1.2016758217219645,7.295165729983623,0.9166800795566977
V001,178,0.0,22.54683995780686,23.207279686940844,-0.30844941114463564,20.042554097119385,0.7614952886247462
V001,179,0.0,12.983511414437226,13.776183051479466,-1.4609942294677918,2.5652559256340424,0.7623658765438082
V001,180,0.0,8.451047465854936,7.813918336034531,0.24912468290907652,12.642736517774939,0.9678015133230924
V001,181,0.0,21.896540549553496,21.580175252949246,-0.7217296997061226,11.390772245018008,0.8770884827544423
V001,182,0.0,12.557081893988897,12.805379709687166,-0.27176504342627883,16.561415425559407,0.830837958740595
V001,183,0.0,13.0059179122126,13.902824526136914,0.7908173824792826,4.203395272993577,0.9605403927693739
V001,184,0.0,16.286330370241732,17.075434824029916,0.8995657678419455,12.756405134077003,0.7067407924960352
V001,185,0.0,12.567515109544082,12.650783538865817,0.4004346594784418,7.736630562996068,0.7418068222218472
V001,186,0.0,22.193814025588082,23.162618386995188,0.07707054690805748,5.150378575449105,0.7816921979558107
V001,187,0.0,8.312641501306935,9.141239114427933,-1.1467467513295766,17.295494265427607,0.7822165662061618
V001,188,0.0,17.42102604276849,17.723866819472217,0.989225411121605,6.1926381528180965,0.7032987485975442
V001,189,0.0,10.327055711169724,11.127092994865933,1.1216702326875456,17.922393065109247,0.880155058130096
V001,190,0.0,19.305623467286345,18.656366024533245,1.2432358377748791,12.563115746762193,0.8149415584748492
V001,191,0.0,16.82160098980824,15.915532923358349,-1.0011498937317618,22.141008492791112,0.7248396003775379
V001,192,0.0,18.2535858609286,17.74428408029124,-0.33211315787407036,8.660812103120996,0.8067018149394847
V001,193,0.0,20.223780388132173,19.818023819378524,0.19921392089069156,14.28151206597299,0.8991013496087944
V001,194,0.0,23.926105568520885,24.391249762941385,-0.8551788642277297,0.9354940518385402,0.7786792132899475
V001,195,0.0,18.116324821904332,17.219176448872833,-0.01090125839629108,17.905285467506676,0.8002731672450882
V001,196,0.0,21.105507463678972,20.318703969946515,-1.2745866547925737,21.8456626861081,0.8486473948618596
V001,197,0.0,19.702840739271515,19.572495416479008,-0.7607939002826796,24.573069530225993,0.9398247636906938
V001,198,0.0,19.809840004525256,19.35413027898518,0.2706920006072613,10.829216908200804,0.7274746219979902
V001,199,0.0,23.59433078285813,22.867968044696052,1.3507120614624073,13.380173188738672,0.7555398786515859
V002,0,1270.5515943708042,22.84007920989894,23.30452898271806,0.9196834435843493,19.763501001321522,0.9076829693553558
V002,1,1228.9995184769216,22.436326076610428,21.935662094328798,-0.03172510907057857,6.636283254588067,0.9963004023989941
V002,2,1184.4607542262283,24.049008774672426,23.127862397409437,0.6167255175470654,27.757449522469976,0.7541726035382
V002,3,1151.7635665875093,17.6550689193947,18.486045514570783,-1.3981620642426034,20.922608017405196,0.7892047022117652
V002,4,1107.8438767722746,23.714735321401015,24.65685181173175,1.3327994673403016,14.226426499723914,0.958612795296794
V002,5,1066.4380835087964,22.357339775096197,21.995540721582707,0.9867464224520321,1.1102290414647786,0.8788809635446159
V002,6,1044.3804852756302,11.910150233890953,11.151284005445511,-1.2691403951123725,20.888663276344193,0.8019624891304198
V002,7,1006.7459282408187,20.321035115988945,19.45174779758683,-0.554128986508169,16.184738771260115,0.9372169494516891
V002,8,981.8943244385054,13.41879254984519,13.670575302719207,1.1579332447085613,18.475895645469137,0.7698878424260901
V002,9,966.3100902319793,8.414813286461147,9.155011034263007,-1.4361917674488387,26.24105018052598,0.8586811402081636
V002,10,921.9284828119993,23.964150874719238,24.56171734626657,1.4938023316000124,10.521354463551305,0.930156486679338
V002,11,894.4580899279259,14.832825531357116,14.792576771964933,0.38251638965511026,26.21031342559016,0.9952250407597885
V002,12,855.4537697658154,21.060648035696808,20.896181600031476,-0.23592899316878935,22.127469047666743,0.7716331437304906
V002,13,837.1596027879866,9.878059923233709,9.587304238515262,-0.6382830250377548,8.889243613679703,0.7700823253149729
V002,14,821.0183408054754,8.715584223818151,7.751332093284979,1.4631671692080945,12.83319401207587,0.8152979941479045
V002,15,784.8043257571668,19.554003805782187,18.990511581512315,1.349883551850676,23.59035043246656,0.7268233006936778
V002,16,756.8412126123541,15.098873188343783,15.857109803468113,1.334196066874231,14.022045337496092,0.8840234167632123
V002,17,736.7663158535912,10.83957708356528,11.821914335839232,-0.8049848958496698,28.28195322405377,0.8948939946977106
V002,18,702.8163306036251,18.331525512940605,18.35690253497362,-0.8079905648467239,5.295840960165248,0.7661458627210526
V002,19,682.1305083582754,11.169450456452328,11.728619403585835,-0.4496242224998097,1.735280296901891,0.9907307890422434
V002,20,639.489393556087,23.024360044378238,23.879864610768664,1.4847234679393058,5.216857476584619,0.8188726056707976
V002,21,600.8010133870193,20.890054086969553,21.282095323077137,-1.0383122809804348,24.474993749718532,0.7673321715509982
V002,22,578.9383396019439,11.804899451984593,11.87884829777142,0.27881980452510957,17.402586235134336,0.7274460512193264
V002,23,536.4963618028889,22.91683466471647,22.448034749893882,-1.1114552361515875,26.662442396069316,0.986695449468926
V002,24,494.5371359009035,22.65616949351266,23.275201642962415,0.4657259419170652,16.52572111827418,0.726096027973423
V002,25,466.8613949405856,14.943704622201878,14.689081656226506,-0.7207386487190214,21.70260341065755,0.8487627205236312
V002,26,449.4937358789492,9.377785670430015,8.818152074329637,0.5497762909787878,2.2839257847090053,0.9553620742146306
V002,27,419.08854262244125,16.41749095923756,16.378664113890856,0.2772233539785529,24.740428977754476,0.8043427623706578
V002,28,382.9258820752717,19.52627459350408,19.657738521495663,-0.698915189491736,26.35889959065474,0.9392278064820785
V002,29,347.37918451288584,19.193681189193235,19.894844647381717,1.101882602879407,21.250889301451043,0.9511039985091017
V002,30,310.6039930136901,19.857014848377823,20.217296391898422,0.3558341346455529,22.581499186729236,0.7475815315879221
V002,31,268.054658031071,22.974802906381782,23.718489961872248,-1.4122581508963226,24.77450251694288,0.7386609602420335
V002,32,242.6877760235762,13.697020522405413,14.184037034988629,-1.0177203118550753,24.539010723571867,0.9496402533873226
V002,33,211.89466189385,16.626951473934216,15.639723217367884,-0.6388856004752617,18.507807551272265,0.9943558534082271
V002,34,177.18664480925725,18.74082995928336,18.26043712141168,0.40201710929883405,16.199561391475665,0.9339536185453431
V002,35,159.00246637642928,9.818670860058294,10.34072666506235,0.12379973602833072,28.88976011576984,0.8025616498116058
V002,36,124.26899869300006,18.75457218327712,19.618628394297154,-1.1924708160279622,28.116854617093534,0.906365716690244
V002,37,107.31721672413283,9.153230004787922,8.755157138681554,0.6245162659358447,2.020518044063151,0.874651138052882
V002,38,81.61143455902594,13.880011968200265,14.121843003735219,-1.3627738985624616,26.14610418457129,0.992046690753219
V002,39,36.29128416321122,24.470923539856756,24.970227203342606,-1.109741279608104,22.74789587787068,0.7073760749376404
V002,40,20.778746266872275,8.376100375992953,8.023320814292036,-0.03407042878600275,23.112222534233798,0.9049886129819515
V002,41,0.0,15.580346008404721,15.127599340968052,1.4913735004731334,12.785439067079189,0.8354161072989026
V002,42,0.0,10.781604960258376,11.371224057758234,0.581046677344466,6.623088383662812,0.7247143136847528
V002,43,0.0,19.568488135270123,19.87751056383239,-0.680221419005372,28.52590686751231,0.74531736753427
V002,44,0.0,15.349691617724233,16.23692345805943,-0.24081804922163297,19.155778429922567,0.8192783193888382
V002,45,0.0,12.66165843992739,13.629613735847046,-0.27199798105487094,26.822976110374032,0.7689863817673258
V002,46,0.0,11.622779968426416,10.685048134195439,0.45500047612765515,11.055790311712833,0.9593074749518911
V002,47,0.0,16.044568413756473,16.980955269585916,-0.9434234528906366,26.058695038668322,0.9329790558375225
V002,48,0.0,21.105671358948882,21.79523781518266,0.7830719728289965,18.786609648942463,0.7393734633047162
V002,49,0.0,8.552945051351283,9.394640746982658,0.3499509435622141,23.89611872928529,0.844456705453765
V002,50,0.0,9.994239212360707,9.244610796765809,0.5566958616869142,12.90917684698388,0.760157418010101
V002,51,0.0,16.357107294604425,15.485525168754693,0.24591420574319622,8.06980213305293,0.9392677301911565
V002,52,0.0,13.276153301700754,13.186593599864356,-1.465138380275698,2.173406633836766,0.8177480669220054
V002,53,0.0,16.1589601901911,16.359001286429706,-0.6250122638720903,20.849456583796275,0.9580367191567614
V002,54,0.0,21.257466811186944,20.33670446188366,-0.05847915822651317,3.147905352545246,0.7726135047587582
V002,55,0.0,24.77326408554149,24.058255171344516,-0.0033355396459318065,18.544672029543573,0.9107394911632312
V002,56,0.0,17.51402761927754,16.53356931411591,-0.5206160752680243,15.531349301541344,0.72635994974345
V002,57,0.0,13.960657830556073,13.027064048138806,-1.2642645085349378,11.907698286047882,0.7398147262129181
V002,58,0.0,17.648194420446487,18.027124358721018,0.9017600973272488,6.004507327344303,0.7502447746777209
V002,59,0.0,9.777653285684805,10.050513784772079,0.6194271794607036,0.9475843447692611,0.9808636738731069
V002,60,0.0,8.88351182207503,8.966104492677172,0.6271815583527491,26.129073712382567,0.9142260796397284
V002,61,0.0,21.62937741218646,21.308277797272073,0.9444753412395368,2.403445391540254,0.9684449968181583
V002,62,0.0,17.309070394613514,17.9436659345385,-0.14304514644509947,19.30733085589575,0.8579207982808339
V002,63,0.0,20.437021869840642,19.60028183390182,-1.3189437480283086,7.413097020304393,0.7478634040339565
